Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
Republic of Korea,2002,40-44,40,5,2136.319,2089.8979999999997,4226.217000000001
Republic of Korea,2002,45-49,45,5,1697.32,1690.9160000000002,3388.236
Republic of Korea,2002,50-54,50,5,1308.521,1281.931,2590.452
Republic of Korea,2002,55-59,55,5,1051.108,1078.788,2129.896
Republic of Korea,2002,60-64,60,5,877.943,964.2330000000001,1842.1760000000002
Republic of Korea,2002,65-69,65,5,653.217,846.632,1499.849
Republic of Korea,2002,70-74,70,5,383.157,626.471,1009.628
Republic of Korea,2002,75-79,75,5,231.36599999999999,433.82800000000003,665.194
Republic of Korea,2002,80-84,80,5,119.494,253.585,373.079
Republic of Korea,2002,85-89,85,5,40.957,113.796,154.753
Republic of Korea,2002,90-94,90,5,10.818,42.074,52.891999999999996
Republic of Korea,2002,95-99,95,5,1.712,8.916,10.628
Republic of Korea,2002,100+,100,-1,0.078,0.846,0.924
Republic of Korea,2003,0-4,0,5,1403.3120000000001,1281.944,2685.256
Republic of Korea,2003,5-9,5,5,1808.231,1620.44,3428.671
Republic of Korea,2003,10-14,10,5,1769.158,1544.16,3313.3179999999998
Republic of Korea,2003,15-19,15,5,1746.795,1580.8220000000001,3327.617
Republic of Korea,2003,20-24,20,5,2013.205,1909.4720000000002,3922.677
Republic of Korea,2003,25-29,25,5,2145.362,2034.03,4179.392
Republic of Korea,2003,30-34,30,5,2311.834,2200.092,4511.9259999999995
Republic of Korea,2003,35-39,35,5,2205.831,2136.928,4342.759
Republic of Korea,2003,40-44,40,5,2139.158,2095.047,4234.205
Republic of Korea,2003,45-49,45,5,1823.9270000000001,1811.839,3635.7659999999996
Republic of Korea,2003,50-54,50,5,1332.8770000000002,1326.132,2659.009
Republic of Korea,2003,55-59,55,5,1103.385,1111.31,2214.695
Republic of Korea,2003,60-64,60,5,879.632,973.701,1853.3329999999999
Republic of Korea,2003,65-69,65,5,699.326,867.296,1566.622
Republic of Korea,2003,70-74,70,5,410.184,664.419,1074.603
Republic of Korea,2003,75-79,75,5,235.704,444.08,679.784
Republic of Korea,2003,80-84,80,5,128.982,273.561,402.543
Republic of Korea,2003,85-89,85,5,43.318000000000005,116.56200000000001,159.88
Republic of Korea,2003,90-94,90,5,11.632,44.049,55.681000000000004
Republic of Korea,2003,95-99,95,5,2.089,10.137,12.225999999999999
Republic of Korea,2003,100+,100,-1,0.083,0.855,0.938
Republic of Korea,2004,0-4,0,5,1363.124,1240.701,2603.825
Republic of Korea,2004,5-9,5,5,1732.908,1565.914,3298.822
Republic of Korea,2004,10-14,10,5,1826.286,1599.619,3425.905
Republic of Korea,2004,15-19,15,5,1678.371,1495.835,3174.2059999999997
Republic of Korea,2004,20-24,20,5,1997.4720000000002,1889.4579999999999,3886.93
Republic of Korea,2004,25-29,25,5,2084.121,1979.201,4063.322
Republic of Korea,2004,30-34,30,5,2316.235,2199.1620000000003,4515.397
Republic of Korea,2004,35-39,35,5,2222.212,2148.136,4370.348
Republic of Korea,2004,40-44,40,5,2138.2529999999997,2095.015,4233.268
Republic of Korea,2004,45-49,45,5,1935.155,1917.477,3852.632
Republic of Korea,2004,50-54,50,5,1374.2920000000001,1384.6670000000001,2758.9590000000003
Republic of Korea,2004,55-59,55,5,1152.964,1146.547,2299.511
Republic of Korea,2004,60-64,60,5,888.2439999999999,985.9739999999999,1874.2179999999998
Republic of Korea,2004,65-69,65,5,738.605,885.602,1624.207
Republic of Korea,2004,70-74,70,5,441.336,701.3489999999999,1142.685
Republic of Korea,2004,75-79,75,5,243.877,460.135,704.012
Republic of Korea,2004,80-84,80,5,136.153,291.7,427.853
Republic of Korea,2004,85-89,85,5,45.861999999999995,121.42,167.282
Republic of Korea,2004,90-94,90,5,11.936,44.714,56.65
Republic of Korea,2004,95-99,95,5,2.138,10.297,12.435
Republic of Korea,2004,100+,100,-1,0.09,0.877,0.9670000000000001
Republic of Korea,2005,0-4,0,5,1316.57,1197.788,2514.3579999999997
Republic of Korea,2005,5-9,5,5,1660.1589999999999,1511.398,3171.5570000000002
Republic of Korea,2005,10-14,10,5,1853.1,1630.102,3483.202
Republic of Korea,2005,15-19,15,5,1650.9,1453.9170000000001,3104.817
Republic of Korea,2005,20-24,20,5,1956.754,1840.6070000000002,3797.361
Republic of Korea,2005,25-29,25,5,2040.35,1939.443,3979.7929999999997
Republic of Korea,2005,30-34,30,5,2300.26,2181.0570000000002,4481.317
Republic of Korea,2005,35-39,35,5,2240.027,2159.407,4399.434
Republic of Korea,2005,40-44,40,5,2144.778,2099.922,4244.7
Republic of Korea,2005,45-49,45,5,2016.4029999999998,1995.398,4011.801
Republic of Korea,2005,50-54,50,5,1442.114,1462.329,2904.4429999999998
Republic of Korea,2005,55-59,55,5,1194.729,1183.745,2378.474
Republic of Korea,2005,60-64,60,5,910.081,1003.2610000000001,1913.342
Republic of Korea,2005,65-69,65,5,767.578,902.165,1669.743
Republic of Korea,2005,70-74,70,5,476.662,734.567,1211.229
Republic of Korea,2005,75-79,75,5,257.448,484.287,741.735
Republic of Korea,2005,80-84,80,5,140.847,307.163,448.01
Republic of Korea,2005,85-89,85,5,48.778,129.534,178.312
Republic of Korea,2005,90-94,90,5,11.59,44.203,55.793
Republic of Korea,2005,95-99,95,5,1.709,8.92,10.629000000000001
Republic of Korea,2005,100+,100,-1,0.10099999999999999,0.9179999999999999,1.0190000000000001
Republic of Korea,2006,0-4,0,5,1264.524,1142.713,2407.237
Republic of Korea,2006,5-9,5,5,1595.371,1460.675,3056.046
Republic of Korea,2006,10-14,10,5,1854.829,1641.769,3496.598
Republic of Korea,2006,15-19,15,5,1657.5929999999998,1449.781,3107.3740000000003
Republic of Korea,2006,20-24,20,5,1893.612,1765.6970000000001,3659.309
Republic of Korea,2006,25-29,25,5,2005.009,1907.8529999999998,3912.862
Republic of Korea,2006,30-34,30,5,2259.139,2141.906,4401.045
Republic of Korea,2006,35-39,35,5,2258.581,2171.6079999999997,4430.189
Republic of Korea,2006,40-44,40,5,2156.136,2109.7039999999997,4265.84
Republic of Korea,2006,45-49,45,5,2070.763,2049.6929999999998,4120.456
Republic of Korea,2006,50-54,50,5,1533.651,1559.0829999999999,3092.7340000000004
Republic of Korea,2006,55-59,55,5,1229.599,1223.8110000000001,2453.41
Republic of Korea,2006,60-64,60,5,943.1030000000001,1026.113,1969.2160000000001
Republic of Korea,2006,65-69,65,5,785.868,915.966,1701.8339999999998
Republic of Korea,2006,70-74,70,5,514.7180000000001,762.186,1276.904
Republic of Korea,2006,75-79,75,5,275.216,511.981,787.197
Republic of Korea,2006,80-84,80,5,146.704,320.258,466.962
Republic of Korea,2006,85-89,85,5,55.715,143.791,199.50599999999997
Republic of Korea,2006,90-94,90,5,13.557,48.736000000000004,62.293
Republic of Korea,2006,95-99,95,5,2.057,10.279000000000002,12.335999999999999
Republic of Korea,2006,100+,100,-1,0.11599999999999999,0.985,1.101
Republic of Korea,2007,0-4,0,5,1230.765,1116.492,2347.257
Republic of Korea,2007,5-9,5,5,1524.31,1398.5720000000001,2922.882
Republic of Korea,2007,10-14,10,5,1828.381,1630.34,3458.7209999999995
Republic of Korea,2007,15-19,15,5,1702.726,1486.0810000000001,3188.8070000000002
Republic of Korea,2007,20-24,20,5,1807.02,1663.399,3470.4190000000003
Republic of Korea,2007,25-29,25,5,1986.635,1890.777,3877.4120000000003
Republic of Korea,2007,30-34,30,5,2194.37,2082.359,4276.729
Republic of Korea,2007,35-39,35,5,2276.801,2181.387,4458.188
Republic of Korea,2007,40-44,40,5,2169.554,2119.63,4289.184
Republic of Korea,2007,45-49,45,5,2094.938,2074.405,4169.343
Republic of Korea,2007,50-54,50,5,1649.39,1673.56,3322.95
Republic of Korea,2007,55-59,55,5,1254.378,1262.6480000000001,2517.026
Republic of Korea,2007,60-64,60,5,988.566,1054.181,2042.747
Republic of Korea,2007,65-69,65,5,794.25,927.096,1721.346
Republic of Korea,2007,70-74,70,5,557.58,786.948,1344.5279999999998
Republic of Korea,2007,75-79,75,5,295.589,545.5980000000001,841.187
Republic of Korea,2007,80-84,80,5,150.91,330.958,481.86800000000005
Republic of Korea,2007,85-89,85,5,62.504,158.95600000000002,221.46
Republic of Korea,2007,90-94,90,5,15.073,51.568000000000005,66.641
Republic of Korea,2007,95-99,95,5,2.6039999999999996,12.306,14.91
Republic of Korea,2007,100+,100,-1,0.135,1.073,1.208
Republic of Korea,2008,0-4,0,5,1207.6860000000001,1107.944,2315.63
Republic of Korea,2008,5-9,5,5,1451.035,1328.999,2780.034
Republic of Korea,2008,10-14,10,5,1779.9479999999999,1600.275,3380.223
Republic of Korea,2008,15-19,15,5,1769.345,1546.6689999999999,3316.014
Republic of Korea,2008,20-24,20,5,1716.47,1555.31,3271.78
Republic of Korea,2008,25-29,25,5,1975.154,1877.234,3852.388
Republic of Korea,2008,30-34,30,5,2119.0789999999997,2014.306,4133.385
Republic of Korea,2008,35-39,35,5,2288.621,2184.243,4472.8640000000005
Republic of Korea,2008,40-44,40,5,2186.319,2131.153,4317.472
Republic of Korea,2008,45-49,45,5,2099.881,2079.545,4179.4259999999995
Republic of Korea,2008,50-54,50,5,1774.737,1793.5320000000002,3568.2690000000002
Republic of Korea,2008,55-59,55,5,1280.059,1306.815,2586.874
Republic of Korea,2008,60-64,60,5,1041.059,1087.078,2128.137
Republic of Korea,2008,65-69,65,5,800.0139999999999,938.1419999999999,1738.156
Republic of Korea,2008,70-74,70,5,601.2669999999999,809.628,1410.895
Republic of Korea,2008,75-79,75,5,319.078,582.762,901.84
Republic of Korea,2008,80-84,80,5,155.597,342.92900000000003,498.526
Republic of Korea,2008,85-89,85,5,68.11,173.43599999999998,241.546
Republic of Korea,2008,90-94,90,5,16.462,54.229,70.691
Republic of Korea,2008,95-99,95,5,3.0460000000000003,13.924000000000001,16.97
Republic of Korea,2008,100+,100,-1,0.157,1.181,1.338
Republic of Korea,2009,0-4,0,5,1192.3239999999998,1107.0230000000001,2299.347
Republic of Korea,2009,5-9,5,5,1380.338,1259.285,2639.623
Republic of Korea,2009,10-14,10,5,1721.289,1559.491,3280.78
Republic of Korea,2009,15-19,15,5,1828.0439999999999,1603.52,3431.5640000000003
Republic of Korea,2009,20-24,20,5,1651.256,1473.44,3124.696
Republic of Korea,2009,25-29,25,5,1953.281,1849.386,3802.667
Republic of Korea,2009,30-34,30,5,2051.492,1953.529,4005.0209999999997
Republic of Korea,2009,35-39,35,5,2285.395,2174.1079999999997,4459.503
Republic of Korea,2009,40-44,40,5,2205.514,2143.575,4349.089
Republic of Korea,2009,45-49,45,5,2103.135,2081.469,4184.604
Republic of Korea,2009,50-54,50,5,1886.5439999999999,1899.7620000000002,3786.3059999999996
Republic of Korea,2009,55-59,55,5,1323.453,1366.217,2689.67
Republic of Korea,2009,60-64,60,5,1091.7830000000001,1123.51,2215.2929999999997
Republic of Korea,2009,65-69,65,5,813.334,952.75,1766.0839999999998
Republic of Korea,2009,70-74,70,5,639.716,831.097,1470.8129999999999
Republic of Korea,2009,75-79,75,5,346.61,619.866,966.4760000000001
Republic of Korea,2009,80-84,80,5,163.116,360.365,523.481
Republic of Korea,2009,85-89,85,5,72.142,187.06799999999998,259.21
Republic of Korea,2009,90-94,90,5,17.419,56.843999999999994,74.263
Republic of Korea,2009,95-99,95,5,3.123,14.355,17.477999999999998
Republic of Korea,2009,100+,100,-1,0.179,1.3030000000000002,1.482
Republic of Korea,2010,0-4,0,5,1182.468,1106.47,2288.938
Republic of Korea,2010,5-9,5,5,1317.3570000000002,1198.907,2516.264
Republic of Korea,2010,10-14,10,5,1660.269,1512.17,3172.4390000000003
Republic of Korea,2010,15-19,15,5,1859.277,1637.87,3497.147
Republic of Korea,2010,20-24,20,5,1628.3429999999998,1436.221,3064.5640000000003
Republic of Korea,2010,25-29,25,5,1911.862,1798.144,3710.006
Republic of Korea,2010,30-34,30,5,2001.7779999999998,1908.11,3909.888
Republic of Korea,2010,35-39,35,5,2263.214,2148.658,4411.872
Republic of Korea,2010,40-44,40,5,2225.153,2155.026,4380.179
Republic of Korea,2010,45-49,45,5,2115.663,2090.458,4206.121
Republic of Korea,2010,50-54,50,5,1970.935,1980.408,3951.343
Republic of Korea,2010,55-59,55,5,1393.7779999999998,1445.901,2839.679
Republic of Korea,2010,60-64,60,5,1136.145,1162.979,2299.124
Republic of Korea,2010,65-69,65,5,839.7689999999999,973.2280000000001,1812.997
Republic of Korea,2010,70-74,70,5,669.965,851.814,1521.779
Republic of Korea,2010,75-79,75,5,378.712,654.857,1033.569
Republic of Korea,2010,80-84,80,5,174.597,385.155,559.752
Republic of Korea,2010,85-89,85,5,74.491,199.30599999999998,273.797
Republic of Korea,2010,90-94,90,5,18.026,60.817,78.843
Republic of Korea,2010,95-99,95,5,2.622,13.078,15.7
Republic of Korea,2010,100+,100,-1,0.201,1.436,1.6369999999999998
Republic of Korea,2011,0-4,0,5,1192.198,1128.101,2320.299
Republic of Korea,2011,5-9,5,5,1256.454,1147.5739999999998,2404.028
Republic of Korea,2011,10-14,10,5,1593.451,1456.7479999999998,3050.199
Republic of Korea,2011,15-19,15,5,1859.2160000000001,1643.095,3502.3109999999997
Republic of Korea,2011,20-24,20,5,1661.2879999999998,1458.4489999999998,3119.737
Republic of Korea,2011,25-29,25,5,1872.7089999999998,1739.558,3612.2670000000003
Republic of Korea,2011,30-34,30,5,1978.0710000000001,1880.467,3858.538
Republic of Korea,2011,35-39,35,5,2215.699,2104.964,4320.663
Republic of Korea,2011,40-44,40,5,2235.5679999999998,2161.07,4396.638
Republic of Korea,2011,45-49,45,5,2137.203,2102.313,4239.516
Republic of Korea,2011,50-54,50,5,2025.6070000000002,2028.382,4053.989
Republic of Korea,2011,55-59,55,5,1487.227,1538.348,3025.575
Republic of Korea,2011,60-64,60,5,1160.337,1195.118,2355.455
Republic of Korea,2011,65-69,65,5,876.315,1000.56,1876.875
Republic of Korea,2011,70-74,70,5,686.7669999999999,870.7669999999999,1557.5339999999999
Republic of Korea,2011,75-79,75,5,411.274,678.198,1089.472
Republic of Korea,2011,80-84,80,5,189.605,410.28,599.885
Republic of Korea,2011,85-89,85,5,79.39699999999999,211.368,290.765
Republic of Korea,2011,90-94,90,5,21.866,70.99600000000001,92.86200000000001
Republic of Korea,2011,95-99,95,5,3.14,14.603,17.743
Republic of Korea,2011,100+,100,-1,0.222,1.58,1.8019999999999998
Republic of Korea,2012,0-4,0,5,1193.854,1134.8310000000001,2328.685
Republic of Korea,2012,5-9,5,5,1213.675,1114.997,2328.672
Republic of Korea,2012,10-14,10,5,1519.156,1391.747,2910.903
Republic of Korea,2012,15-19,15,5,1834.191,1630.376,3464.567
Republic of Korea,2012,20-24,20,5,1724.971,1510.809,3235.78
Republic of Korea,2012,25-29,25,5,1819.035,1667.775,3486.81
Republic of Korea,2012,30-34,30,5,1978.6529999999998,1871.753,3850.406
Republic of Korea,2012,35-39,35,5,2157.181,2050.928,4208.109
Republic of Korea,2012,40-44,40,5,2244.971,2165.66,4410.630999999999
Republic of Korea,2012,45-49,45,5,2161.209,2119.415,4280.624
Republic of Korea,2012,50-54,50,5,2060.044,2054.769,4114.813
Republic of Korea,2012,55-59,55,5,1605.315,1650.0410000000002,3255.3559999999998
Republic of Korea,2012,60-64,60,5,1183.376,1230.5919999999999,2413.968
Republic of Korea,2012,65-69,65,5,918.203,1029.243,1947.4460000000001
Republic of Korea,2012,70-74,70,5,701.868,892.225,1594.0929999999998
Republic of Korea,2012,75-79,75,5,447.26300000000003,704.0110000000001,1151.274
Republic of Korea,2012,80-84,80,5,206.19299999999998,438.916,645.109
Republic of Korea,2012,85-89,85,5,83.09299999999999,221.895,304.988
Republic of Korea,2012,90-94,90,5,25.265,80.14,105.405
Republic of Korea,2012,95-99,95,5,4.0,17.015,21.015
Republic of Korea,2012,100+,100,-1,0.244,1.7409999999999999,1.985
Republic of Korea,2013,0-4,0,5,1188.74,1129.4289999999999,2318.169
Republic of Korea,2013,5-9,5,5,1190.632,1102.2169999999999,2292.849
Republic of Korea,2013,10-14,10,5,1437.536,1318.182,2755.718
Republic of Korea,2013,15-19,15,5,1791.626,1606.057,3397.683
Republic of Korea,2013,20-24,20,5,1796.902,1570.3020000000001,3367.204
Republic of Korea,2013,25-29,25,5,1765.818,1600.626,3366.4440000000004
Republic of Korea,2013,30-34,30,5,1989.895,1869.005,3858.9
Republic of Korea,2013,35-39,35,5,2098.499,1995.115,4093.614
Republic of Korea,2013,40-44,40,5,2247.17,2162.758,4409.928
Republic of Korea,2013,45-49,45,5,2182.532,2138.034,4320.566
Republic of Korea,2013,50-54,50,5,2083.647,2067.901,4151.548
Republic of Korea,2013,55-59,55,5,1729.5539999999999,1765.9979999999998,3495.552
Republic of Korea,2013,60-64,60,5,1218.0339999999999,1276.51,2494.544
Republic of Korea,2013,65-69,65,5,956.806,1055.991,2012.797
Republic of Korea,2013,70-74,70,5,721.68,916.33,1638.01
Republic of Korea,2013,75-79,75,5,482.76800000000003,733.46,1216.228
Republic of Korea,2013,80-84,80,5,224.81599999999997,468.759,693.575
Republic of Korea,2013,85-89,85,5,86.603,232.96200000000002,319.565
Republic of Korea,2013,90-94,90,5,28.011,88.61,116.62100000000001
Republic of Korea,2013,95-99,95,5,4.737,19.281,24.018
Republic of Korea,2013,100+,100,-1,0.268,1.919,2.187
Republic of Korea,2014,0-4,0,5,1176.902,1116.094,2292.996
Republic of Korea,2014,5-9,5,5,1181.298,1102.075,2283.373
Republic of Korea,2014,10-14,10,5,1356.19,1245.4569999999999,2601.647
Republic of Korea,2014,15-19,15,5,1739.0410000000002,1573.38,3312.421
Republic of Korea,2014,20-24,20,5,1848.9070000000002,1612.1429999999998,3461.05
Republic of Korea,2014,25-29,25,5,1734.309,1559.126,3293.435
Republic of Korea,2014,30-34,30,5,1993.009,1855.567,3848.5759999999996
Republic of Korea,2014,35-39,35,5,2052.758,1947.922,4000.68
Republic of Korea,2014,40-44,40,5,2234.974,2146.4139999999998,4381.388
Republic of Korea,2014,45-49,45,5,2196.979,2152.718,4349.697
Republic of Korea,2014,50-54,50,5,2107.09,2079.5860000000002,4186.6759999999995
Republic of Korea,2014,55-59,55,5,1838.0610000000001,1866.5339999999999,3704.595
Republic of Korea,2014,60-64,60,5,1275.49,1339.11,2614.6
Republic of Korea,2014,65-69,65,5,987.97,1080.902,2068.8720000000003
Republic of Korea,2014,70-74,70,5,749.498,942.363,1691.861
Republic of Korea,2014,75-79,75,5,514.131,765.7289999999999,1279.86
Republic of Korea,2014,80-84,80,5,245.951,498.157,744.1080000000001
Republic of Korea,2014,85-89,85,5,91.464,247.71599999999998,339.18
Republic of Korea,2014,90-94,90,5,29.493000000000002,95.59,125.083
Republic of Korea,2014,95-99,95,5,4.953,20.449,25.401999999999997
Republic of Korea,2014,100+,100,-1,0.295,2.109,2.404
Republic of Korea,2015,0-4,0,5,1158.278,1097.982,2256.26
Republic of Korea,2015,5-9,5,5,1174.522,1101.854,2276.376
Republic of Korea,2015,10-14,10,5,1286.097,1185.56,2471.657
Republic of Korea,2015,15-19,15,5,1678.307,1530.602,3208.909
Republic of Korea,2015,20-24,20,5,1867.88,1627.6960000000001,3495.5759999999996
Republic of Korea,2015,25-29,25,5,1733.217,1549.122,3282.3390000000004
Republic of Korea,2015,30-34,30,5,1978.787,1825.316,3804.103
Republic of Korea,2015,35-39,35,5,2025.631,1913.846,3939.4770000000003
Republic of Korea,2015,40-44,40,5,2207.118,2115.917,4323.035
Republic of Korea,2015,45-49,45,5,2203.263,2159.666,4362.929
Republic of Korea,2015,50-54,50,5,2133.185,2095.674,4228.859
Republic of Korea,2015,55-59,55,5,1921.4,1941.7220000000002,3863.1220000000003
Republic of Korea,2015,60-64,60,5,1356.392,1418.526,2774.9179999999997
Republic of Korea,2015,65-69,65,5,1015.877,1107.8239999999998,2123.701
Republic of Korea,2015,70-74,70,5,782.192,968.1360000000001,1750.328
Republic of Korea,2015,75-79,75,5,541.753,799.0980000000001,1340.851
Republic of Korea,2015,80-84,80,5,269.509,527.961,797.47
Republic of Korea,2015,85-89,85,5,98.50399999999999,266.774,365.278
Republic of Korea,2015,90-94,90,5,29.443,101.729,131.172
Republic of Korea,2015,95-99,95,5,4.342,19.748,24.09
Republic of Korea,2015,100+,100,-1,0.327,2.31,2.637
Republic of Korea,2016,0-4,0,5,1141.754,1082.172,2223.926
Republic of Korea,2016,5-9,5,5,1170.6660000000002,1101.37,2272.036
Republic of Korea,2016,10-14,10,5,1240.004,1145.755,2385.759
Republic of Korea,2016,15-19,15,5,1606.175,1472.7820000000002,3078.9570000000003
Republic of Korea,2016,20-24,20,5,1865.078,1632.6989999999998,3497.777
Republic of Korea,2016,25-29,25,5,1738.491,1541.3229999999999,3279.8140000000003
